CustomerID,FirstName,LastName,Email,Phone,City,Country,CreatedAt
CUST0219,Sebastian,Taylor,sebastian.taylor@customer.org,+1-555-894-5720,San Diego,France,2023-05-06T05:59:42.439714
CUST0220,Olivia,Johnson,olivia.johnson@mail.com,+1-555-754-8489,Chicago,Canada,2024-08-27T16:52:45.439714
CUST0221,Logan,Martin,logan.martin@example.com,+1-555-627-4963,Phoenix,France,2025-07-23T05:38:11.439714
CUST0222,Lucas,Smith,lucas.smith@shopper.net,+1-555-684-7825,Philadelphia,Canada,2023-11-23T05:32:00.439714
CUST0223,Elijah,Lopez,elijah.lopez@example.com,+1-555-657-9312,Indianapolis,Netherlands,2025-02-08T17:33:58.439714
CUST0224,Liam,Gonzalez,liam.gonzalez@customer.org,+1-555-750-7338,Jacksonville,France,2023-01-21T03:43:46.439714
CUST0225,Liam,Lopez,liam.lopez@example.com,+1-555-346-2698,Denver,Australia,2024-05-03T03:49:02.439714
CUST0226,Ava,Johnson,ava.johnson@shopper.net,+1-555-446-3868,Charlotte,Italy,2025-03-11T17:30:59.439714
CUST0227,Isabella,Jones,isabella.jones@example.com,+1-555-137-5807,San Antonio,USA,2024-10-25T12:10:48.439714
CUST0228,Sophia,Johnson,sophia.johnson@shopper.net,+1-555-627-7524,Seattle,Italy,2024-03-10T05:06:55.439714
CUST0229,Charlotte,Johnson,charlotte.johnson@mail.com,+1-555-465-1783,Austin,France,2024-02-01T23:38:09.439714
CUST0230,Olivia,Lopez,olivia.lopez@customer.org,+1-555-861-8204,Fort Worth,Australia,2024-07-27T22:32:28.439714
CUST0231,Isabella,Thomas,isabella.thomas@customer.org,+1-555-916-9507,Dallas,Canada,2024-06-07T04:20:04.439714
CUST0232,Lucas,Williams,lucas.williams@customer.org,+1-555-942-3956,Seattle,France,2025-06-07T09:44:07.439714
CUST0233,Ethan,Brown,ethan.brown@example.com,+1-555-776-5843,San Jose,Italy,2024-04-06T22:23:19.439714
CUST0234,Sebastian,Wilson,sebastian.wilson@mail.com,+1-555-554-6759,Charlotte,USA,2025-10-21T00:56:40.439714
CUST0235,James,Martin,james.martin@customer.org,+1-555-754-1939,Chicago,Spain,2024-01-15T00:48:51.439714
CUST0236,James,Taylor,james.taylor@mail.com,+1-555-246-8179,Los Angeles,United Kingdom,2023-01-01T21:39:18.439714
CUST0237,Noah,Davis,noah.davis@shopper.net,+1-555-492-1530,Washington,United Kingdom,2024-05-30T02:36:03.439714
CUST0238,Mason,Lopez,mason.lopez1@shopper.net,+1-555-881-2259,Denver,United Kingdom,2024-10-04T03:54:17.439714
CUST0239,Elijah,Lopez,elijah.lopez@customer.org,+1-555-765-5566,San Diego,Canada,2024-03-16T21:47:14.439714
CUST0240,Liam,Garcia,liam.garcia@customer.org,+1-555-496-2929,Dallas,France,2025-01-26T19:35:29.439714
CUST0241,Mason,Miller,mason.miller@shopper.net,+1-555-602-4279,Houston,United Kingdom,2025-10-27T14:07:19.439714
CUST0242,Noah,Anderson,noah.anderson@mail.com,+1-555-189-6236,Jacksonville,Canada,2024-10-05T23:35:47.439714
CUST0243,Alexander,Moore,alexander.moore@shopper.net,+1-555-971-3580,Philadelphia,Australia,2024-02-23T11:50:38.439714
CUST0244,Elijah,Davis,elijah.davis@example.com,+1-555-911-3275,San Diego,Italy,2023-09-22T17:44:23.439714
CUST0245,Liam,Lopez,liam.lopez@shopper.net,+1-555-922-3126,Washington,Canada,2024-11-09T14:48:04.439714
CUST0246,Noah,Martinez,noah.martinez1@customer.org,+1-555-638-7730,Columbus,Sweden,2024-11-27T02:34:38.439714
CUST0247,Noah,Jones,noah.jones@shopper.net,+1-555-175-8372,Charlotte,Netherlands,2025-08-08T08:46:01.439714
CUST0248,James,Jones,james.jones@mail.com,+1-555-543-9238,Los Angeles,Canada,2023-06-02T23:20:45.439714
CUST0249,Elijah,Jones,elijah.jones@shopper.net,+1-555-265-6286,San Diego,Australia,2023-07-28T07:30:34.439714
CUST0250,Elijah,Martinez,elijah.martinez@example.com,+1-555-301-5496,Phoenix,France,2023-12-08T19:53:30.439714
CUST0251,Sebastian,Moore,sebastian.moore@example.com,+1-555-756-3762,Denver,Sweden,2025-01-03T05:56:00.439714
CUST0252,Ava,Garcia,ava.garcia@shopper.net,+1-555-142-1464,Chicago,USA,2025-04-08T01:51:07.439714
CUST0253,Henry,Rodriguez,henry.rodriguez@mail.com,+1-555-526-1496,San Francisco,Netherlands,2025-04-21T07:28:10.439714
CUST0254,Amelia,Martinez,amelia.martinez@customer.org,+1-555-924-7653,San Jose,Italy,2023-11-29T22:21:31.439714
CUST0255,Noah,Johnson,noah.johnson1@mail.com,+1-555-525-8933,Charlotte,Germany,2024-09-27T10:19:46.439714
CUST0256,Ethan,Martin,ethan.martin@mail.com,+1-555-982-6231,Jacksonville,Spain,2024-03-14T02:34:07.439714
CUST0257,Ava,Lopez,ava.lopez1@example.com,+1-555-347-8642,Houston,France,2024-03-24T06:09:04.439714
CUST0258,Mason,Davis,mason.davis@mail.com,+1-555-151-5754,Fort Worth,Sweden,2023-04-13T22:02:55.439714
CUST0259,Lucas,Davis,lucas.davis@mail.com,+1-555-691-6123,San Antonio,United Kingdom,2024-04-06T04:20:26.439714
CUST0260,Logan,Taylor,logan.taylor@customer.org,+1-555-415-9148,New York,Canada,2024-12-28T07:45:29.439714
CUST0261,Benjamin,Taylor,benjamin.taylor@customer.org,+1-555-320-6781,Los Angeles,USA,2023-11-23T11:39:46.439714
CUST0262,Amelia,Thomas,amelia.thomas@customer.org,+1-555-649-1133,Houston,Spain,2024-02-01T10:07:13.439714
CUST0263,Ava,Rodriguez,ava.rodriguez@shopper.net,+1-555-474-1741,Fort Worth,USA,2024-08-01T23:03:00.439714
CUST0264,Henry,Moore,henry.moore@mail.com,+1-555-666-5728,Chicago,Spain,2024-05-30T16:30:52.439714
CUST0265,Elijah,Anderson,elijah.anderson@shopper.net,+1-555-796-2946,Phoenix,Canada,2025-07-09T16:46:43.439714
CUST0266,Benjamin,Lopez,benjamin.lopez@shopper.net,+1-555-474-3363,San Antonio,Sweden,2025-03-30T02:07:36.439714
CUST0267,Elijah,Gonzalez,elijah.gonzalez@example.com,+1-555-139-3245,Austin,Italy,2023-01-23T21:40:48.439714
CUST0268,Elijah,Anderson,elijah.anderson@mail.com,+1-555-627-3290,Austin,Sweden,2025-06-13T07:40:44.439714
CUST0269,Ethan,Garcia,ethan.garcia@customer.org,+1-555-857-5902,Denver,Australia,2025-06-29T05:27:09.439714
CUST0270,Elijah,Taylor,elijah.taylor@customer.org,+1-555-406-8780,New York,Australia,2025-04-06T23:59:10.439714
CUST0271,Ethan,Brown,ethan.brown@customer.org,+1-555-415-1436,Washington,Italy,2025-05-09T06:38:30.439714
CUST0272,Charlotte,Jackson,charlotte.jackson@mail.com,+1-555-697-8871,Philadelphia,Netherlands,2023-02-02T07:18:28.439714
CUST0273,Sebastian,Gonzalez,sebastian.gonzalez@mail.com,+1-555-348-1517,Denver,Canada,2025-10-06T23:59:12.439714
CUST0274,Sophia,Smith,sophia.smith@customer.org,+1-555-528-3481,Columbus,Germany,2024-03-15T19:57:07.439714
CUST0275,Lucas,Taylor,lucas.taylor@customer.org,+1-555-822-3262,Indianapolis,Germany,2023-02-19T06:39:47.439714
CUST0276,Alexander,Hernandez,alexander.hernandez@customer.org,+1-555-485-6140,Philadelphia,Italy,2025-02-07T19:51:24.439714
CUST0277,Alexander,Hernandez,alexander.hernandez@shopper.net,+1-555-890-5331,Washington,Italy,2025-09-29T10:51:19.439714
CUST0278,Sophia,Davis,sophia.davis@shopper.net,+1-555-405-4684,San Jose,France,2025-03-30T11:37:37.439714
CUST0279,Sophia,Thomas,sophia.thomas@shopper.net,+1-555-457-5480,San Jose,Canada,2024-11-28T21:01:00.439714
CUST0280,Henry,Moore,henry.moore@customer.org,+1-555-938-6654,Phoenix,France,2024-07-19T09:53:04.439714
CUST0281,Emma,Martinez,emma.martinez@example.com,+1-555-552-5201,San Francisco,Germany,2024-05-05T14:00:58.439714
CUST0282,Sophia,Moore,sophia.moore@shopper.net,+1-555-812-5450,Phoenix,Canada,2025-04-05T14:11:56.439714
CUST0283,Sebastian,Jackson,sebastian.jackson@mail.com,+1-555-151-9700,San Diego,Germany,2023-11-26T04:08:22.439714
CUST0284,Emma,Brown,emma.brown@customer.org,+1-555-834-8739,Houston,United Kingdom,2024-04-10T14:53:14.439714
CUST0285,Liam,Moore,liam.moore@mail.com,+1-555-768-8793,San Francisco,Germany,2024-08-07T15:15:28.439714
CUST0286,Amelia,Hernandez,amelia.hernandez@shopper.net,+1-555-160-2465,Denver,Germany,2025-08-13T21:28:06.439714
CUST0287,Alexander,Johnson,alexander.johnson@mail.com,+1-555-957-3880,Los Angeles,Spain,2024-08-24T16:31:47.439714
CUST0288,Logan,Garcia,logan.garcia@shopper.net,+1-555-109-5888,Denver,Sweden,2023-01-11T17:29:20.439714
CUST0289,Olivia,Hernandez,olivia.hernandez@shopper.net,+1-555-756-9901,Indianapolis,Italy,2024-10-20T08:00:35.439714
CUST0290,Ava,Taylor,ava.taylor@customer.org,+1-555-297-2845,Austin,United Kingdom,2024-01-12T08:45:08.439714
CUST0291,Mason,Rodriguez,mason.rodriguez@mail.com,+1-555-854-6523,San Jose,Sweden,2022-12-06T09:44:43.439714
CUST0292,Sophia,Garcia,sophia.garcia@customer.org,+1-555-627-6372,Chicago,Spain,2024-09-08T22:34:53.439714
CUST0293,Olivia,Garcia,olivia.garcia@mail.com,+1-555-431-5064,New York,France,2024-11-25T05:25:39.439714
CUST0294,Benjamin,Davis,benjamin.davis1@customer.org,+1-555-437-5947,Denver,Sweden,2024-01-03T06:55:06.439714
CUST0295,Liam,Rodriguez,liam.rodriguez@shopper.net,+1-555-341-2017,Houston,Italy,2025-10-25T16:56:01.439714
CUST0296,Amelia,Garcia,amelia.garcia@customer.org,+1-555-614-6095,Houston,France,2025-10-15T07:19:37.439714
CUST0297,James,Martin,james.martin@mail.com,+1-555-236-8834,Phoenix,Italy,2023-10-20T22:21:17.439714
CUST0298,Sebastian,Lopez,sebastian.lopez@customer.org,+1-555-662-8714,Seattle,Germany,2025-11-08T22:53:44.439714
CUST0299,Mia,Martin,mia.martin@example.com,+1-555-557-9653,Jacksonville,Canada,2025-02-07T20:57:24.439714
CUST0300,Henry,Brown,henry.brown@example.com,+1-555-617-4312,Denver,Netherlands,2025-03-14T06:29:32.439714
CUST0301,Ava,Garcia,ava.garcia1@shopper.net,+1-555-552-2904,San Antonio,Sweden,2025-01-30T20:23:14.439714
CUST0302,Logan,Williams,logan.williams@customer.org,+1-555-564-3161,Indianapolis,Spain,2023-02-08T22:54:06.439714
CUST0303,Mason,Jackson,mason.jackson@example.com,+1-555-573-6049,New York,Spain,2025-03-31T14:07:05.439714
CUST0304,Charlotte,Smith,charlotte.smith@mail.com,+1-555-174-1742,Columbus,Australia,2025-04-30T21:39:19.439714
CUST0305,Noah,Moore,noah.moore@example.com,+1-555-583-1519,San Jose,Spain,2023-03-01T17:52:07.439714
CUST0306,Isabella,Jones,isabella.jones@customer.org,+1-555-491-8348,Fort Worth,Spain,2024-06-18T05:33:48.439714
CUST0307,Noah,Moore,noah.moore1@mail.com,+1-555-980-6697,Houston,United Kingdom,2025-08-25T18:09:56.439714
CUST0308,Alexander,Gonzalez,alexander.gonzalez@mail.com,+1-555-954-1056,New York,France,2023-10-26T11:08:29.439714
CUST0309,Mason,Moore,mason.moore@customer.org,+1-555-488-4762,San Diego,Italy,2025-02-17T20:34:15.439714
CUST0310,James,Jones,james.jones@shopper.net,+1-555-996-2848,Los Angeles,Spain,2023-09-03T07:42:32.439714
CUST0311,Sebastian,Smith,sebastian.smith@mail.com,+1-555-168-2653,Washington,USA,2023-09-30T15:55:42.439714
CUST0312,Mason,Martin,mason.martin@example.com,+1-555-858-1724,Fort Worth,Italy,2023-11-29T16:59:56.439714
CUST0313,Mia,Moore,mia.moore@mail.com,+1-555-243-9255,San Jose,Germany,2023-02-10T05:02:05.439714
CUST0314,Henry,Hernandez,henry.hernandez@shopper.net,+1-555-409-3347,Indianapolis,Germany,2023-11-17T13:04:16.439714
CUST0315,Lucas,Martinez,lucas.martinez@shopper.net,+1-555-670-3869,Columbus,Netherlands,2023-02-17T05:18:50.439714
CUST0316,Logan,Johnson,logan.johnson@shopper.net,+1-555-787-7244,Indianapolis,Australia,2025-08-09T21:12:35.439714
CUST0317,Lucas,Wilson,lucas.wilson@mail.com,+1-555-485-4012,Seattle,Italy,2024-02-23T09:18:07.439714
CUST0318,Mia,Davis,mia.davis@shopper.net,+1-555-925-8586,Los Angeles,Netherlands,2023-06-26T18:28:18.439714
CUST0319,Lucas,Wilson,lucas.wilson1@mail.com,+1-555-348-5177,San Antonio,Australia,2024-07-09T21:57:37.439714
CUST0320,Noah,Anderson,noah.anderson@shopper.net,+1-555-648-4120,Los Angeles,France,2023-04-07T03:57:22.439714
CUST0321,Benjamin,Martin,benjamin.martin1@example.com,+1-555-292-4555,San Francisco,Germany,2023-03-07T14:14:42.439714
CUST0322,Ethan,Martinez,ethan.martinez@example.com,+1-555-294-2922,San Francisco,Germany,2023-10-09T13:24:52.439714
CUST0323,Sebastian,Miller,sebastian.miller@customer.org,+1-555-665-6269,San Jose,Spain,2023-11-21T07:33:12.439714
CUST0324,Mason,Moore,mason.moore@shopper.net,+1-555-367-6892,Indianapolis,Italy,2024-03-07T15:27:53.439714
CUST0325,Mason,Brown,mason.brown@customer.org,+1-555-308-7073,Austin,Spain,2024-03-25T23:48:38.439714
CUST0326,Emma,Jackson,emma.jackson@mail.com,+1-555-116-5272,Seattle,Sweden,2023-06-29T05:02:30.439714
CUST0327,Henry,Wilson,henry.wilson1@shopper.net,+1-555-300-6404,San Diego,Spain,2023-07-09T06:57:28.439714
CUST0328,Henry,Davis,henry.davis@customer.org,+1-555-770-6530,Dallas,Italy,2025-03-18T22:05:24.439714
CUST0329,Logan,Anderson,logan.anderson@mail.com,+1-555-273-3293,Seattle,Italy,2024-05-14T14:43:40.439714
CUST0330,Isabella,Moore,isabella.moore1@example.com,+1-555-134-2217,Los Angeles,USA,2025-02-05T10:42:44.439714
CUST0331,Lucas,Jones,lucas.jones@mail.com,+1-555-824-3474,New York,Germany,2023-02-28T02:40:37.439714
CUST0332,Elijah,Anderson,elijah.anderson1@shopper.net,+1-555-732-8916,San Francisco,USA,2023-02-16T10:23:32.439714
CUST0333,Liam,Moore,liam.moore@customer.org,+1-555-117-9673,Dallas,Netherlands,2022-12-02T22:29:05.439714
CUST0334,Amelia,Smith,amelia.smith@customer.org,+1-555-209-2578,Indianapolis,United Kingdom,2023-08-20T00:12:03.439714
CUST0335,Mia,Miller,mia.miller1@shopper.net,+1-555-373-7502,Chicago,Australia,2024-05-18T03:10:14.439714
CUST0336,Benjamin,Anderson,benjamin.anderson1@mail.com,+1-555-331-5914,Chicago,USA,2025-11-01T15:30:09.439714
CUST0337,Noah,Gonzalez,noah.gonzalez@customer.org,+1-555-665-8798,Los Angeles,USA,2024-06-22T10:32:57.439714
CUST0338,Isabella,Williams,isabella.williams@customer.org,+1-555-760-6427,Denver,Canada,2024-09-18T13:58:22.439714
CUST0339,Elijah,Johnson,elijah.johnson@mail.com,+1-555-988-8790,Dallas,USA,2023-10-08T22:50:51.439714
CUST0340,Noah,Rodriguez,noah.rodriguez@example.com,+1-555-970-6152,New York,Germany,2023-08-20T03:28:08.439714
CUST0341,Henry,Jones,henry.jones1@customer.org,+1-555-406-3661,Denver,Germany,2023-03-14T01:05:10.439714
CUST0342,Henry,Gonzalez,henry.gonzalez@shopper.net,+1-555-873-3292,Chicago,Netherlands,2024-07-02T19:28:21.439714
CUST0343,James,Johnson,james.johnson@example.com,+1-555-337-2245,Austin,Sweden,2024-09-23T12:28:47.439714
CUST0344,Sebastian,Martin,sebastian.martin@customer.org,+1-555-130-5478,Charlotte,Italy,2024-04-04T12:51:07.439714
CUST0345,Mia,Lopez,mia.lopez@customer.org,+1-555-290-7227,Chicago,Sweden,2024-09-15T09:06:25.439714
CUST0346,Amelia,Davis,amelia.davis@example.com,+1-555-374-3526,Fort Worth,United Kingdom,2023-03-21T23:14:50.439714
CUST0347,Benjamin,Hernandez,benjamin.hernandez@shopper.net,+1-555-193-1085,San Jose,Italy,2023-04-29T01:09:17.439714
CUST0348,James,Rodriguez,james.rodriguez@example.com,+1-555-189-4070,Columbus,Italy,2023-06-08T08:52:04.439714
CUST0349,Alexander,Moore,alexander.moore@customer.org,+1-555-126-2468,Jacksonville,Netherlands,2023-04-23T23:41:17.439714
CUST0350,Noah,Martin,noah.martin@shopper.net,+1-555-112-5781,Columbus,Spain,2024-07-04T23:21:33.439714
CUST0351,Noah,Moore,noah.moore2@mail.com,+1-555-633-3778,Fort Worth,United Kingdom,2025-04-21T00:52:44.439714
CUST0352,Ava,Rodriguez,ava.rodriguez1@shopper.net,+1-555-604-3390,Chicago,United Kingdom,2024-01-05T11:34:45.439714
CUST0353,Lucas,Rodriguez,lucas.rodriguez@customer.org,+1-555-595-2260,Jacksonville,France,2024-02-23T04:13:21.439714
CUST0354,Mia,Thomas,mia.thomas@mail.com,+1-555-209-3219,San Jose,USA,2024-10-25T18:58:03.439714
CUST0355,Benjamin,Hernandez,benjamin.hernandez@customer.org,+1-555-550-6484,Columbus,Sweden,2024-04-09T10:51:15.439714
CUST0356,Ava,Martinez,ava.martinez@shopper.net,+1-555-811-4290,San Francisco,Australia,2025-06-08T13:59:40.439714
CUST0357,Isabella,Gonzalez,isabella.gonzalez@shopper.net,+1-555-852-9044,Denver,Germany,2024-02-10T06:37:23.439714
CUST0358,Ethan,Gonzalez,ethan.gonzalez1@shopper.net,+1-555-473-2865,Denver,Germany,2024-07-16T22:19:55.439714
CUST0359,Henry,Moore,henry.moore1@mail.com,+1-555-886-1440,Charlotte,Germany,2025-10-08T12:44:15.439714
CUST0360,Mason,Martinez,mason.martinez@example.com,+1-555-789-9180,Phoenix,France,2024-08-11T02:33:09.439714
CUST0361,Mia,Rodriguez,mia.rodriguez1@mail.com,+1-555-908-7176,Chicago,Italy,2024-09-01T20:00:07.439714
CUST0362,Sebastian,Thomas,sebastian.thomas@customer.org,+1-555-618-7853,Seattle,USA,2025-02-21T15:18:33.439714
CUST0363,James,Moore,james.moore@example.com,+1-555-887-5067,Jacksonville,United Kingdom,2023-05-03T10:14:10.439714
CUST0364,Sebastian,Johnson,sebastian.johnson@customer.org,+1-555-915-8052,Houston,USA,2024-04-12T15:28:10.439714
CUST0365,Olivia,Rodriguez,olivia.rodriguez@mail.com,+1-555-864-9499,Seattle,Sweden,2025-01-15T20:02:19.439714
CUST0366,Henry,Davis,henry.davis1@customer.org,+1-555-500-8586,Denver,Netherlands,2024-06-17T16:50:13.439714
CUST0367,Ava,Lopez,ava.lopez2@example.com,+1-555-207-5840,Columbus,Canada,2024-12-03T11:39:33.439714
CUST0368,Olivia,Jones,olivia.jones@shopper.net,+1-555-451-8460,San Antonio,Netherlands,2024-03-13T00:45:48.439714
CUST0369,Logan,Lopez,logan.lopez@customer.org,+1-555-548-8412,Austin,Canada,2023-04-15T04:17:56.439714
CUST0370,Amelia,Johnson,amelia.johnson@example.com,+1-555-969-6620,Houston,United Kingdom,2022-12-19T14:40:57.439714
CUST0371,Mia,Taylor,mia.taylor@mail.com,+1-555-263-6422,Seattle,Spain,2025-03-20T21:21:20.439714
CUST0372,Mason,Davis,mason.davis1@customer.org,+1-555-288-4053,Columbus,Spain,2025-07-19T19:48:54.439714
CUST0373,Liam,Martin,liam.martin@mail.com,+1-555-706-8037,Fort Worth,USA,2024-10-12T22:01:11.439714
CUST0374,Sophia,Miller,sophia.miller1@shopper.net,+1-555-928-2025,Denver,Canada,2025-11-11T18:42:48.439714
CUST0375,Alexander,Garcia,alexander.garcia@shopper.net,+1-555-301-8496,Houston,France,2024-04-03T22:14:49.439714
CUST0376,Logan,Taylor,logan.taylor@shopper.net,+1-555-497-7431,Denver,Canada,2025-05-29T21:20:03.439714
CUST0377,James,Lopez,james.lopez@customer.org,+1-555-276-5873,Washington,Sweden,2025-06-30T13:35:51.439714
CUST0378,Noah,Jones,noah.jones1@shopper.net,+1-555-344-6003,Houston,United Kingdom,2023-05-16T14:50:58.439714
CUST0379,James,Jones,james.jones@customer.org,+1-555-710-3258,Denver,Spain,2024-08-25T05:43:57.439714
CUST0380,Lucas,Garcia,lucas.garcia@customer.org,+1-555-650-3838,Seattle,United Kingdom,2025-07-28T17:52:01.439714
CUST0381,Logan,Martinez,logan.martinez@mail.com,+1-555-422-8389,Washington,USA,2023-09-01T04:11:21.439714
CUST0382,James,Smith,james.smith@customer.org,+1-555-299-7290,Seattle,Netherlands,2023-06-14T15:01:54.439714
CUST0383,Logan,Wilson,logan.wilson@customer.org,+1-555-827-8272,San Francisco,United Kingdom,2024-08-21T04:28:27.439714
CUST0384,Noah,Jackson,noah.jackson@example.com,+1-555-399-1535,Dallas,Germany,2023-10-23T02:35:04.439714
CUST0385,Alexander,Martinez,alexander.martinez@mail.com,+1-555-679-9115,Seattle,Netherlands,2024-10-24T22:49:32.439714
CUST0386,Olivia,Jackson,olivia.jackson@example.com,+1-555-893-9898,Jacksonville,Netherlands,2024-01-04T16:16:15.439714
CUST0387,Emma,Anderson,emma.anderson@mail.com,+1-555-204-5055,San Jose,USA,2024-09-04T23:33:51.439714
CUST0388,Mason,Rodriguez,mason.rodriguez@shopper.net,+1-555-549-2923,San Diego,Germany,2023-03-29T15:36:36.439714
CUST0389,Henry,Lopez,henry.lopez1@customer.org,+1-555-730-3281,San Antonio,Germany,2023-07-30T08:53:30.439714
CUST0390,Emma,Jackson,emma.jackson@shopper.net,+1-555-387-9827,Philadelphia,Australia,2025-02-18T09:30:54.439714
CUST0391,Amelia,Martinez,amelia.martinez@shopper.net,+1-555-795-2560,Phoenix,Spain,2025-01-21T15:25:45.439714
CUST0392,Emma,Rodriguez,emma.rodriguez@mail.com,+1-555-986-3174,San Diego,United Kingdom,2025-11-08T03:43:29.439714
CUST0393,Ethan,Davis,ethan.davis@customer.org,+1-555-245-5402,Columbus,Spain,2024-12-13T20:59:33.439714
CUST0394,Mason,Williams,mason.williams@example.com,+1-555-627-5558,Jacksonville,Italy,2024-08-01T08:00:50.439714
CUST0395,Logan,Hernandez,logan.hernandez@example.com,+1-555-848-8511,Jacksonville,Canada,2023-04-08T05:13:16.439714
CUST0396,Alexander,Gonzalez,alexander.gonzalez1@mail.com,+1-555-944-4470,San Francisco,France,2024-09-11T22:54:15.439714
CUST0397,Ethan,Martinez,ethan.martinez@shopper.net,+1-555-691-3139,Denver,Italy,2025-03-13T17:51:51.439714
CUST0398,Ethan,Johnson,ethan.johnson@example.com,+1-555-741-8529,New York,Canada,2023-04-18T05:03:50.439714
CUST0399,Isabella,Anderson,isabella.anderson@customer.org,+1-555-538-4314,Phoenix,France,2022-11-15T13:50:56.439714
CUST0400,Isabella,Rodriguez,isabella.rodriguez@example.com,+1-555-469-5102,Chicago,Australia,2025-08-27T09:27:24.439714
CUST0401,Isabella,Johnson,isabella.johnson@customer.org,+1-555-412-4836,Columbus,Canada,2025-07-13T08:51:59.439714
CUST0402,Olivia,Smith,olivia.smith@mail.com,+1-555-179-3174,Denver,Germany,2024-11-24T05:17:28.439714
CUST0403,Elijah,Anderson,elijah.anderson@example.com,+1-555-812-6629,Houston,Spain,2022-11-27T01:14:34.439714
CUST0404,Ava,Thomas,ava.thomas1@example.com,+1-555-492-2463,Houston,Canada,2023-11-05T04:24:23.439714
CUST0405,Ethan,Lopez,ethan.lopez@shopper.net,+1-555-491-3181,Phoenix,Canada,2023-06-15T13:11:57.439714
CUST0406,Elijah,Jackson,elijah.jackson@example.com,+1-555-765-3688,Charlotte,Australia,2025-06-19T14:59:56.439714
CUST0407,Sophia,Jones,sophia.jones@customer.org,+1-555-803-8248,San Antonio,Canada,2025-06-28T13:37:37.439714
CUST0408,Olivia,Jones,olivia.jones@example.com,+1-555-847-7291,Jacksonville,Spain,2025-05-18T09:33:26.439714
CUST0409,Ethan,Jones,ethan.jones@mail.com,+1-555-760-2380,San Diego,Netherlands,2024-01-18T18:45:04.439714
CUST0410,Sebastian,Martin,sebastian.martin@shopper.net,+1-555-127-5942,San Antonio,Netherlands,2025-10-22T03:27:45.439714
CUST0411,Sebastian,Taylor,sebastian.taylor@mail.com,+1-555-402-1894,San Diego,Italy,2024-07-15T02:11:06.439714
CUST0412,Benjamin,Brown,benjamin.brown@mail.com,+1-555-753-2163,Indianapolis,USA,2024-12-29T14:26:08.439714
CUST0413,James,Hernandez,james.hernandez@mail.com,+1-555-981-7895,Jacksonville,Netherlands,2024-07-07T11:01:25.439714
CUST0414,Isabella,Thomas,isabella.thomas@example.com,+1-555-701-2106,New York,France,2022-12-10T10:52:28.439714
CUST0415,Sophia,Johnson,sophia.johnson@example.com,+1-555-618-5693,Indianapolis,Spain,2024-07-24T18:13:58.439714
CUST0416,Lucas,Gonzalez,lucas.gonzalez@example.com,+1-555-649-9808,Washington,United Kingdom,2025-08-05T13:36:34.439714
CUST0417,Charlotte,Williams,charlotte.williams1@shopper.net,+1-555-623-4329,Phoenix,Netherlands,2023-03-17T06:47:09.439714
CUST0418,Ethan,Gonzalez,ethan.gonzalez@example.com,+1-555-815-8167,San Diego,USA,2024-03-10T08:36:19.439714
CUST0419,Mia,Williams,mia.williams@customer.org,+1-555-564-1901,San Jose,United Kingdom,2023-05-13T16:56:30.439714
CUST0420,Olivia,Smith,olivia.smith1@mail.com,+1-555-111-3684,San Francisco,Australia,2025-11-08T06:26:59.439714
CUST0421,Elijah,Taylor,elijah.taylor@shopper.net,+1-555-480-3079,Dallas,Canada,2023-07-31T21:28:43.439714
CUST0422,Liam,Hernandez,liam.hernandez@customer.org,+1-555-636-2046,Dallas,Sweden,2024-01-11T00:49:12.439714
CUST0423,Noah,Thomas,noah.thomas@customer.org,+1-555-468-1908,San Francisco,Sweden,2025-01-15T23:58:38.439714
CUST0424,Isabella,Lopez,isabella.lopez@mail.com,+1-555-891-2685,Denver,Canada,2023-12-15T20:03:55.439714
CUST0425,Mia,Taylor,mia.taylor@example.com,+1-555-979-1201,San Diego,USA,2023-01-21T22:30:02.439714
CUST0426,Logan,Lopez,logan.lopez1@customer.org,+1-555-283-1579,Seattle,Spain,2023-07-05T16:12:38.439714
CUST0427,Mia,Hernandez,mia.hernandez2@mail.com,+1-555-837-6241,Dallas,Canada,2024-08-22T03:49:09.439714
CUST0428,Henry,Lopez,henry.lopez@example.com,+1-555-789-1862,Philadelphia,Germany,2025-01-02T10:05:29.439714
CUST0429,Elijah,Johnson,elijah.johnson@customer.org,+1-555-998-8620,San Jose,France,2023-03-01T14:24:44.439714
CUST0430,Ethan,Williams,ethan.williams@customer.org,+1-555-477-4287,San Jose,Sweden,2022-11-26T21:45:39.439714
CUST0431,Amelia,Martin,amelia.martin@mail.com,+1-555-477-9083,San Antonio,Netherlands,2024-11-04T05:05:21.439714
CUST0432,Mia,Jones,mia.jones@example.com,+1-555-124-4817,Seattle,Australia,2024-08-12T11:54:10.439714
CUST0433,Liam,Hernandez,liam.hernandez@example.com,+1-555-485-6038,Houston,Germany,2025-08-31T14:42:44.439714
CUST0434,Elijah,Davis,elijah.davis@customer.org,+1-555-161-3332,Dallas,Canada,2024-12-17T20:48:52.439714
CUST0435,Emma,Davis,emma.davis@customer.org,+1-555-481-8511,Chicago,Sweden,2025-11-07T06:06:54.439714
CUST0436,Olivia,Taylor,olivia.taylor@mail.com,+1-555-939-7461,Chicago,Sweden,2025-07-31T09:46:15.439714
CUST0437,Henry,Johnson,henry.johnson1@customer.org,+1-555-233-4879,San Jose,France,2025-09-08T14:20:53.439714
